StockCode,frequency,monetary,first_date,last_date
22661,425,4221.16,01-02-2011 11:21,31-10-2011 14:41
22662,706,11062.53,01-02-2011 11:40,31-10-2011 14:41
22663,454,7031.83,01-02-2011 13:47,31-10-2011 14:41
22664,165,1447.65,01-02-2011 12:29,31-10-2011 14:41
22665,372,5132.93,01-02-2011 10:47,31-10-2011 14:41
22666,1180,25819.55,01-02-2011 10:56,31-10-2011 15:48
22667,500,7840.4,01-02-2011 10:47,31-10-2011 16:24
22668,351,6553.42,01-02-2011 10:38,31-10-2011 14:41
22669,235,3431.5,01-03-2011 09:33,31-10-2011 14:41
22670,306,2511.75,01-06-2011 17:18,31-10-2011 14:41
22671,146,1608.9,01-02-2011 15:38,31-08-2011 15:32
22672,224,2484.82,01-02-2011 10:56,31-08-2011 15:32
22673,135,1004.83,01-04-2011 13:22,31-10-2011 14:41
22674,193,1681.47,01-04-2011 13:22,31-08-2011 15:32
22675,172,1525.16,01-04-2011 13:22,31-10-2011 14:09
22676,213,1567.14,01-03-2011 14:14,31-08-2011 09:23
22677,196,1375.32,01-03-2011 15:16,31-08-2011 15:32
22678,170,1139.06,01-03-2011 15:16,31-10-2011 14:41
22679,161,1011.78,01-03-2011 15:16,31-10-2011 15:24
22680,164,1122.79,01-02-2011 09:38,31-08-2011 09:23
22681,137,958.34,01-02-2011 09:38,31-05-2011 15:53
22682,122,883,01-03-2011 15:16,31-08-2011 09:23
22683,130,856.49,01-03-2011 15:16,31-08-2011 12:05
22684,110,712.32,01-03-2011 14:14,31-10-2011 15:24
22685,105,768.3,01-03-2011 15:16,31-05-2011 15:53
22686,167,1278.38,01-03-2011 14:14,31-10-2011 15:24
22687,56,3354.22,01-09-2011 11:22,31-08-2011 13:37
22688,35,3519.66,01-12-2010 13:23,31-10-2011 10:17
22689,152,4822.25,01-11-2011 13:26,31-10-2011 14:41
22690,293,9911.3,01-02-2011 10:38,31-10-2011 11:57
22691,123,2662.57,01-03-2011 12:46,31-10-2011 15:24
22692,452,11531.71,01-02-2011 10:37,31-10-2011 16:02
22693,307,17837.45,01-02-2011 11:30,31-10-2011 14:41
22694,419,4150.92,01-02-2011 15:12,31-10-2011 14:41
22695,125,1001.49,01-04-2011 11:34,31-10-2011 16:24
22696,159,1456.45,01-04-2011 14:24,31-10-2011 14:09
22697,1085,22433.25,01-02-2011 11:51,31-10-2011 14:41
22698,830,17164.26,01-03-2011 14:14,31-10-2011 15:24
22699,1138,27944.92,01-02-2011 09:36,31-10-2011 14:41
22700,58,2576.78,01-02-2011 12:03,31-03-2011 12:43
22701,121,879.89,01-02-2011 12:03,31-10-2011 14:41
22702,49,2684.65,01-12-2011 16:22,31-10-2011 13:05
22703,123,583.33,01-12-2011 16:22,31-10-2011 14:41
22704,177,2147.76,01-06-2011 10:15,31-10-2011 13:43
22705,79,790.86,01-07-2011 12:58,31-07-2011 15:00
22706,72,837.44,01-03-2011 09:35,28-08-2011 13:18
22707,49,527.94,02-09-2011 10:20,31-05-2011 13:32
22708,101,1149.5,01-03-2011 11:02,31-10-2011 11:59
22709,39,528.5,01-03-2011 12:48,29-09-2011 17:36
22710,106,1753.42,01-04-2011 11:50,31-03-2011 15:02
22711,106,1192.34,01-03-2011 11:02,31-10-2011 13:43
22712,320,1831.86,01-05-2011 11:10,31-10-2011 14:41
22713,224,1459.2,01-04-2011 11:50,31-10-2011 14:41
22714,226,1410.69,01-03-2011 09:35,31-10-2011 14:41
22715,130,645.64,01-02-2011 15:11,31-08-2011 09:10
22716,289,1365.95,01-02-2011 10:38,31-08-2011 17:16
22717,131,535.78,01-04-2011 12:29,31-07-2011 15:31
22718,172,717.23,01-04-2011 14:19,31-10-2011 14:41
22719,120,884.55,01-03-2011 11:48,31-03-2011 14:34
22720,1477,37413.44,01-02-2011 10:47,31-10-2011 16:02
22721,300,4678.71,01-02-2011 13:15,31-07-2011 12:02
22722,872,24365.66,01-02-2011 10:38,31-10-2011 14:41
22723,305,4274.67,01-02-2011 12:27,31-10-2011 14:22
22725,453,7981.1,01-02-2011 15:12,31-10-2011 14:41
22726,1026,27039.03,01-02-2011 09:38,31-10-2011 15:20
22727,1107,30423.62,01-02-2011 09:38,31-10-2011 15:20
22728,810,20548.4,01-02-2011 10:56,31-10-2011 15:20
22729,474,8964.31,01-04-2011 14:19,31-10-2011 10:17
22730,594,11284.65,01-02-2011 09:38,31-10-2011 14:41
22731,145,1518.74,01-12-2010 12:23,31-07-2011 12:05
22732,190,2162.75,01-12-2011 12:44,31-10-2011 14:41
22733,201,2095.08,01-12-2011 16:22,31-10-2011 14:09
22734,447,10534.9,01-11-2011 11:33,31-10-2011 15:30
22735,141,1387.46,01-12-2010 12:23,31-10-2011 14:41
22736,232,2293.8,01-02-2011 15:12,31-10-2011 14:41
22737,269,2629.8,01-07-2011 10:58,31-10-2011 14:41
22738,283,3665.57,01-12-2010 11:57,31-10-2011 14:41
22739,327,3568.52,01-02-2011 15:12,31-10-2011 14:41
22740,173,5793.62,01-04-2011 13:22,31-03-2011 16:43
22741,237,7320.51,01-04-2011 13:22,31-10-2011 16:02
22742,105,1327.31,01-06-2011 08:38,31-10-2011 14:41
22743,211,2402.64,01-06-2011 08:38,31-10-2011 14:41
22744,178,2067.94,01-06-2011 08:38,31-07-2011 10:38
22745,436,4651.29,01-02-2011 15:12,31-10-2011 14:41
22746,335,3219.74,01-02-2011 15:12,31-10-2011 14:41
22747,233,2074.55,01-02-2011 15:12,31-10-2011 12:01
22748,451,4861.93,01-03-2011 10:31,31-10-2011 14:41
22749,469,9264.91,01-03-2011 08:35,31-10-2011 14:41
22750,428,7540.58,01-03-2011 11:02,31-10-2011 14:41
22751,295,5805.22,01-03-2011 08:35,31-10-2011 14:41
22752,389,13501.47,01-02-2011 13:26,31-10-2011 14:41
22753,220,758.98,01-02-2011 13:47,31-10-2011 14:41
22754,270,1352.17,01-02-2011 13:47,31-10-2011 14:41
22755,256,1190.51,01-02-2011 13:47,31-10-2011 14:41
22756,123,656.52,01-02-2011 11:31,31-10-2011 14:41
22757,165,1167.74,01-02-2011 11:31,31-10-2011 14:41
22758,181,1112.75,01-02-2011 11:31,31-10-2011 14:41
22759,444,9004.34,01-02-2011 10:38,31-10-2011 14:41
22760,86,3417.16,01-08-2011 12:48,31-03-2011 11:58
22761,27,851.48,02-12-2010 11:45,28-08-2011 12:31
22762,119,2541.13,01-02-2011 15:12,31-05-2011 15:53
22763,112,2136.52,01-02-2011 10:00,31-08-2011 15:32
22764,5,149.82,09-03-2011 11:59,25-03-2011 12:10
22765,6,316.95,01-12-2010 15:35,28-01-2011 14:50
22766,533,9687.24,01-02-2011 13:47,31-10-2011 16:24
22767,235,6825.3,01-02-2011 11:20,31-08-2011 16:23
22768,287,7913.24,01-03-2011 10:19,31-10-2011 14:41
22769,11,141.23,01-12-2010 14:32,20-12-2010 14:05
22770,66,1455.88,01-02-2011 11:20,31-03-2011 16:28
22771,458,9012.94,01-02-2011 09:01,31-10-2011 14:41
22772,264,5207.95,01-02-2011 10:56,31-10-2011 11:59
22773,196,2754.4,01-02-2011 13:36,31-07-2011 15:00
22774,146,2881.94,01-04-2011 11:34,31-10-2011 14:41
22775,257,4586.87,01-02-2011 10:47,31-08-2011 16:09
22776,578,12225.73,01-02-2011 13:36,31-10-2011 14:03
22777,65,2909.88,01-03-2011 12:48,31-01-2011 08:56
22778,168,2923.7,01-12-2010 09:41,31-10-2011 09:35
22779,160,5696.35,01-07-2011 12:09,31-05-2011 15:26
22780,142,4938.09,01-07-2011 12:09,30-11-2011 16:22
22781,246,4846.31,01-04-2011 10:58,31-10-2011 15:24
22782,74,3399.95,02-06-2011 14:30,31-05-2011 11:14
22783,34,5961.25,01-03-2011 08:35,27-02-2011 12:41
22784,338,6204.69,01-03-2011 12:24,31-10-2011 14:41
22785,74,1087.57,01-12-2010 11:45,31-10-2011 13:58
22786,47,764.63,01-12-2010 14:41,31-03-2011 16:28
22788,64,1969.16,01-02-2011 10:00,31-03-2011 09:48
22789,144,1686.27,01-05-2011 12:37,31-10-2011 14:09
22791,362,9771.13,01-02-2011 15:12,31-10-2011 14:41
22792,210,2633.13,01-03-2011 12:46,31-10-2011 14:41
22794,186,2745.15,01-02-2011 11:20,31-05-2011 15:53
22795,376,8499.55,01-02-2011 10:59,31-10-2011 14:41
22796,258,5283.3,01-02-2011 14:01,31-08-2011 13:39
22797,103,2614.06,01-02-2011 14:24,31-08-2011 12:05
22798,285,5431.5,01-03-2011 14:56,31-10-2011 14:41
22799,90,1631.58,01-04-2011 12:25,31-07-2011 15:31
22800,210,3526.99,01-02-2011 10:56,31-10-2011 16:02
22801,237,4144.25,01-02-2011 12:25,31-10-2011 14:41
22802,50,1494.69,01-02-2011 10:59,31-10-2011 12:02
22803,31,2038.09,01-12-2010 10:51,28-03-2011 13:35
22804,496,7680.2,01-02-2011 09:38,31-10-2011 14:41
22805,200,2577.28,01-02-2011 13:36,31-10-2011 14:41
22806,38,677.04,01-03-2011 12:51,30-08-2011 10:29
22807,199,2428.18,01-03-2011 09:22,31-10-2011 14:41
22808,76,985.77,01-02-2011 13:47,31-10-2011 14:41
22809,213,3738.8,01-11-2011 12:39,31-10-2011 14:41
22810,173,2905.58,01-11-2011 13:43,31-10-2011 14:41
22811,110,2416.34,01-04-2011 10:58,31-10-2011 14:09
22812,199,3569.3,01-11-2011 13:21,31-08-2011 10:47
22813,218,4640.78,01-05-2011 14:58,31-10-2011 14:09
22814,236,893.51,01-03-2011 16:22,31-10-2011 14:41
22815,269,1123.88,01-02-2011 12:29,31-10-2011 14:41
22816,271,1706.88,01-11-2011 11:31,31-10-2011 14:41
22817,290,1114.81,01-02-2011 10:38,31-10-2011 14:41
22818,249,1520.16,01-09-2011 13:50,31-10-2011 14:41
22819,270,1104.81,01-02-2011 10:56,31-10-2011 14:41
22820,79,574.12,01-03-2011 16:22,31-10-2011 10:19
22821,141,722.67,01-02-2011 11:20,31-10-2011 14:41
22822,161,2576.8,01-03-2011 12:48,31-07-2011 12:52
22823,15,2745,03-05-2011 10:42,31-08-2011 17:12
22824,44,1902.3,01-04-2011 14:58,28-04-2011 16:11
22825,29,570.87,01-12-2010 13:31,31-03-2011 16:28
22826,45,5692.5,02-11-2011 10:33,29-09-2011 12:16
22827,31,5000,01-03-2011 12:58,31-10-2011 12:05
22828,7,1530,07-03-2011 10:28,24-05-2011 08:49
22829,115,2227.43,01-06-2011 17:18,31-08-2011 15:32
22830,8,2610.29,04-01-2011 10:09,28-01-2011 12:07
22831,123,2070.9,01-02-2011 13:45,30-11-2011 10:15
22832,81,1706.57,01-04-2011 13:22,31-10-2011 14:41
22833,7,2603.53,03-02-2011 11:39,26-01-2011 16:43
22834,386,6830.18,01-02-2011 11:40,31-10-2011 14:41
22835,679,16375.41,01-02-2011 08:23,31-10-2011 14:41
22837,195,5504.93,01-12-2010 11:22,31-03-2011 16:43
22838,184,8093.51,01-02-2011 12:08,31-10-2011 12:11
22839,214,6802.27,01-02-2011 14:24,31-10-2011 14:03
22840,289,6769.64,01-03-2011 12:51,31-10-2011 12:11
22841,224,4006.37,01-02-2011 13:26,31-10-2011 14:41
22842,177,3695.76,01-02-2011 12:25,31-10-2011 14:41
22843,137,2843.77,01-02-2011 13:26,31-08-2011 17:12
22844,429,9459.02,01-02-2011 11:20,31-10-2011 15:48
22845,327,5315.18,01-03-2011 11:36,31-10-2011 14:09
22846,296,10259.92,01-02-2011 14:24,31-08-2011 09:11
22847,409,13677.54,01-02-2011 11:20,31-10-2011 16:24
22848,140,5048.95,01-04-2011 10:08,31-05-2011 13:45
22849,139,4827.38,01-02-2011 15:12,31-03-2011 09:38
22851,363,2364.39,01-03-2011 09:35,31-10-2011 14:41
22852,127,1736.63,01-02-2011 11:35,31-01-2011 15:35
22853,117,1636.46,01-11-2011 08:53,31-10-2011 13:48
22854,167,3693.67,01-02-2011 13:15,31-07-2011 15:31
22855,241,3289.23,01-02-2011 10:38,31-03-2011 16:28
22856,30,703.32,01-02-2011 10:37,30-01-2011 12:09
22857,65,977.76,01-02-2011 13:09,31-01-2011 11:46
22858,142,1849.23,01-02-2011 09:36,31-03-2011 15:54
22859,167,1960.17,01-02-2011 09:36,31-05-2011 11:29
22860,113,1007.87,01-02-2011 09:36,31-03-2011 15:54
22861,50,522.93,01-02-2011 09:36,25-02-2011 12:48
22862,70,843.95,01-12-2010 14:32,25-01-2011 13:46
22863,115,2038.28,01-02-2011 10:37,31-07-2011 14:39
22865,689,17651.98,01-09-2011 11:30,31-10-2011 14:41
22866,590,14201.52,01-09-2011 11:30,31-10-2011 15:24
22867,576,13967.39,01-09-2011 11:30,31-10-2011 14:41
22868,21,146.6,01-03-2011 09:33,28-07-2011 12:29
22869,45,244.19,01-03-2011 09:33,30-08-2011 14:09
22870,41,242.24,01-03-2011 09:33,30-08-2011 12:16
22871,25,163.35,01-03-2011 09:33,31-08-2011 09:23
22872,30,177.46,01-03-2011 09:33,31-08-2011 15:32
22873,26,145.5,01-03-2011 09:33,30-03-2011 16:34
22874,22,150.81,01-03-2011 09:33,30-08-2011 12:16
22875,25,149.09,01-03-2011 09:33,30-08-2011 14:09
22876,20,138.81,01-03-2011 09:33,28-07-2011 12:29
22877,20,136.16,01-03-2011 09:33,31-01-2011 15:09
22878,34,202.09,01-03-2011 16:22,31-08-2011 15:32
22879,16,102.46,02-08-2011 16:14,29-09-2011 13:13
22880,33,200.59,02-08-2011 16:14,31-08-2011 15:32
22881,34,197.56,01-06-2011 17:18,30-01-2011 13:48
22882,43,211.75,01-06-2011 17:28,31-10-2011 14:41
22883,33,189.53,02-08-2011 16:14,31-08-2011 09:23
22884,36,194.05,01-05-2011 11:10,30-11-2011 12:32
22885,29,170.83,02-08-2011 16:14,31-08-2011 15:32
22886,25,146.43,01-12-2011 19:42,31-08-2011 09:23
22887,23,126.78,02-08-2011 16:14,29-09-2011 13:13
22888,21,124.98,02-08-2011 16:14,29-09-2011 13:13
22889,35,272.2,02-08-2011 16:11,29-09-2011 13:13
22890,183,3731.32,01-03-2011 10:31,31-10-2011 14:29
22891,190,1997.68,01-02-2011 10:49,31-10-2011 14:09
22892,218,2913.91,01-02-2011 13:26,31-10-2011 14:36
22893,149,922.2,01-02-2011 14:01,31-10-2011 14:41
22894,123,3027.38,01-02-2011 13:47,31-08-2011 09:11
22895,292,6332.25,01-02-2011 13:47,31-10-2011 14:41
22896,295,4017.86,01-02-2011 13:47,31-10-2011 14:41
22897,218,1955.1,01-04-2011 11:47,31-10-2011 14:41
22898,372,5174.32,01-02-2011 11:31,31-10-2011 14:19
22899,320,4318.03,01-02-2011 11:21,31-10-2011 14:41
22900,564,14423.33,01-02-2011 14:12,31-10-2011 11:59
22902,140,2599.68,01-02-2011 10:15,31-05-2011 15:53
22903,59,550.6,01-12-2011 16:22,31-10-2011 14:41
22904,279,5473.16,01-03-2011 12:46,31-10-2011 14:41
22905,112,1505.24,01-12-2010 12:43,31-10-2011 14:41
22906,265,2957.77,01-02-2011 14:01,31-07-2011 15:24
22907,709,5637.7,01-02-2011 14:01,31-10-2011 14:41
22908,389,3571.28,01-02-2011 10:56,31-10-2011 14:41
22909,640,7855.34,01-06-2011 12:05,31-10-2011 14:41
22910,850,31941.89,01-09-2011 17:19,31-10-2011 14:41
22911,99,1343.34,01-04-2011 11:34,28-11-2011 15:31
22912,103,1312.69,01-02-2011 11:20,31-10-2011 12:02
22913,114,1653.35,01-08-2011 13:11,31-10-2011 12:02
22914,160,2241.41,01-02-2011 10:00,31-10-2011 14:41
22915,190,1368.62,01-03-2011 09:35,31-10-2011 14:41
22916,246,1308.36,01-02-2011 14:01,31-10-2011 14:41
22917,249,1336.97,01-02-2011 14:01,31-10-2011 14:41
22918,247,1270.8,01-02-2011 14:01,31-10-2011 14:41
22919,248,1216.66,01-02-2011 14:01,31-10-2011 14:41
22920,250,1314.89,01-02-2011 14:01,31-07-2011 15:00
22921,216,1176.32,01-02-2011 14:01,31-10-2011 14:41
22922,108,1239.6,01-03-2011 09:35,30-03-2011 16:34
22923,89,1006.97,01-07-2011 12:33,31-08-2011 15:32
22924,96,929.65,01-11-2011 09:58,31-05-2011 12:11
22925,192,2715.82,01-03-2011 08:35,31-05-2011 13:17
22926,206,3585.45,01-03-2011 08:35,31-03-2011 19:12
22927,158,2621.41,01-06-2011 17:42,31-05-2011 13:17
22928,119,1958.05,01-06-2011 17:42,31-10-2011 14:41
22929,15,1004.75,04-02-2011 12:36,26-10-2011 13:46
22930,193,2647.75,01-02-2011 10:15,31-10-2011 14:09
22931,132,1968.4,01-02-2011 10:15,31-10-2011 14:41
22932,74,1738.08,01-09-2011 14:26,31-10-2011 14:41
22933,125,2248.12,01-02-2011 13:09,31-01-2011 15:35
22934,79,1698.62,01-02-2011 13:36,31-03-2011 10:53
22935,66,1868.82,01-03-2011 14:47,31-01-2011 13:07
22936,53,697.97,01-03-2011 14:47,31-10-2011 14:41
22937,168,2535.19,01-02-2011 14:58,31-10-2011 14:41
22938,192,4371.63,01-02-2011 15:24,31-10-2011 14:41
22939,130,2338.22,01-02-2011 13:47,31-10-2011 13:58
22940,339,7854.5,01-09-2011 14:42,31-10-2011 14:09
22941,333,13383.67,01-05-2011 11:10,31-10-2011 15:01
22942,166,3864.69,01-12-2010 11:57,31-10-2011 10:17
22943,225,6619.67,01-06-2011 17:18,31-10-2011 14:41
22944,117,1837.71,01-03-2011 15:16,31-10-2011 14:41
22945,184,2818.54,01-11-2011 11:51,31-10-2011 14:41
22946,147,6809.42,01-04-2011 14:24,31-10-2011 14:03
22947,142,8641.32,01-04-2011 14:24,31-10-2011 13:35
22948,147,1594.79,01-02-2011 11:31,31-10-2011 14:41
22949,108,1414.65,01-02-2011 14:01,31-08-2011 09:10
22950,190,6719.35,01-09-2011 17:19,31-10-2011 14:41
22951,458,3944.55,01-02-2011 10:15,31-10-2011 14:41
22952,653,9384.32,01-09-2011 11:30,31-10-2011 15:48
22953,99,647.11,01-03-2011 16:34,31-05-2011 15:26
22954,42,246.38,01-06-2011 17:28,31-10-2011 11:59
22955,140,2070.15,01-06-2011 12:10,31-10-2011 14:41
22956,209,3709.38,01-02-2011 11:08,31-08-2011 11:31
22957,223,4951.6,01-02-2011 10:00,31-03-2011 17:06
22959,148,1888.42,01-12-2011 12:14,31-10-2011 13:43
22960,1229,36116.09,01-02-2011 10:56,31-10-2011 15:48
22961,1182,25235.23,01-02-2011 11:21,31-10-2011 15:48
22962,366,3221.94,01-02-2011 12:08,31-10-2011 14:41
22963,322,2687.98,01-02-2011 12:08,31-10-2011 14:41
22964,391,5451.69,01-02-2011 15:12,31-05-2011 15:26
22965,244,2835.01,01-04-2011 10:34,31-10-2011 14:41
22966,693,9205.9,01-02-2011 13:15,31-10-2011 14:41
22967,143,3212.41,01-02-2011 13:09,31-03-2011 17:06
22968,203,7673.08,01-02-2011 13:47,31-08-2011 12:45
22969,655,18602.75,01-02-2011 10:37,31-10-2011 14:41
22970,328,10191.15,01-02-2011 10:15,31-10-2011 12:30
22971,279,5811.64,01-02-2011 10:56,31-07-2011 15:00
22972,241,3016.49,01-04-2011 15:37,31-10-2011 14:41
22973,151,2109.61,01-02-2011 10:56,31-10-2011 14:41
22974,216,2711.54,01-04-2011 15:37,31-07-2011 15:00
22975,189,1623.38,01-12-2010 11:45,30-10-2011 16:12
22976,151,1374.01,01-11-2011 12:39,31-10-2011 14:41
22977,138,1252.61,01-02-2011 13:09,31-01-2011 10:42
22978,251,9296.12,01-03-2011 09:35,31-05-2011 11:21
22979,395,6284.42,01-04-2011 09:21,31-10-2011 14:41
22980,303,3790.91,01-03-2011 11:55,31-10-2011 14:41
22981,111,696.88,01-04-2011 11:34,30-11-2011 15:13
22982,215,1515.02,01-04-2011 11:54,31-10-2011 15:01
22983,447,2192.84,01-02-2011 10:38,31-10-2011 14:41
22984,165,1106.17,01-02-2011 15:12,31-10-2011 14:41
22985,99,1500.44,01-03-2011 16:34,31-07-2011 12:02
22986,156,1701.6,01-03-2011 09:35,31-07-2011 15:00
22987,5,42.84,02-09-2011 09:43,28-08-2011 12:29
22988,443,10805.53,01-08-2011 16:07,31-10-2011 16:24
22989,383,8934.27,01-03-2011 09:35,31-10-2011 14:41
22990,179,2388.48,01-03-2011 11:55,31-10-2011 14:22
22991,287,6422.89,01-04-2011 14:45,31-10-2011 14:09
22992,367,9186.44,01-03-2011 11:30,31-10-2011 14:41
22993,1111,16422.23,01-03-2011 08:35,31-10-2011 14:41
22994,227,945.6,01-04-2011 16:49,31-10-2011 14:41
22995,273,1041.42,01-03-2011 16:22,31-10-2011 14:41
22996,422,2089.05,01-03-2011 12:07,31-10-2011 14:41
22997,235,1083.17,01-04-2011 15:37,31-10-2011 14:41
22998,557,5240.56,01-03-2011 12:07,31-10-2011 14:41
22999,232,1279.05,01-03-2011 12:07,31-10-2011 14:41
23000,285,1352.74,01-04-2011 15:37,31-10-2011 15:24
23001,1,0,07-07-2011 12:35,07-07-2011 12:35
23002,205,871.53,01-04-2011 15:37,31-10-2011 14:41
23003,55,226.2,01-04-2011 14:19,31-05-2011 15:16
23004,231,829.66,01-03-2011 11:55,31-10-2011 14:41
23005,251,2147.13,01-08-2011 16:07,31-10-2011 14:41
23006,179,732.51,01-03-2011 14:56,31-10-2011 14:41
23007,188,7657,01-09-2011 17:45,31-10-2011 14:41
23008,139,6634.86,01-04-2011 11:28,31-10-2011 16:02
23009,103,4082.52,01-04-2011 11:28,31-10-2011 14:41
23010,114,4845.7,01-04-2011 11:28,31-10-2011 14:41
23012,256,4177.36,01-07-2011 12:50,31-10-2011 14:41
23013,228,3654.41,01-07-2011 12:50,31-10-2011 14:41
23014,216,3391.93,01-07-2011 11:19,31-10-2011 14:41
23015,23,288.88,01-08-2011 12:48,30-10-2011 16:00
23016,25,555.3,01-12-2011 12:01,30-11-2011 16:39
23017,23,813.78,01-08-2011 12:48,29-09-2011 12:39
23018,21,612.16,01-08-2011 12:48,29-09-2011 12:39
23019,28,629.05,01-08-2011 12:12,29-11-2011 12:06
23020,83,2118.19,01-08-2011 12:48,31-07-2011 15:25
23021,28,504.97,01-08-2011 12:48,29-09-2011 15:31
23022,26,745.76,01-08-2011 12:48,31-07-2011 10:48
23023,28,454.32,01-08-2011 13:02,31-08-2011 13:55
23024,12,662.87,05-09-2011 13:38,28-09-2011 09:40
23025,55,748.32,01-08-2011 17:37,31-08-2011 14:24
23026,67,1171.92,01-08-2011 13:44,31-08-2011 10:06
23027,30,627.95,01-08-2011 11:23,30-11-2011 17:37
23028,143,2375.48,01-08-2011 10:26,31-07-2011 15:00
23029,165,2257.72,01-08-2011 10:26,31-08-2011 15:32
23031,166,2149,01-08-2011 10:26,31-10-2011 14:41
23032,219,3800.88,01-07-2011 08:16,31-10-2011 11:40
23033,75,1067.6,02-09-2011 11:43,30-10-2011 13:06
23034,93,1457.37,01-09-2011 10:28,31-10-2011 14:41
23035,198,3213.04,01-08-2011 17:37,31-10-2011 10:38
23036,17,233.67,02-09-2011 09:45,30-11-2011 16:21
23037,20,325.16,01-12-2011 11:20,31-10-2011 08:56
23038,8,42.92,02-09-2011 09:45,31-10-2011 14:09
23039,30,388.01,01-12-2011 12:39,31-10-2011 09:35
23040,43,1394.03,01-12-2011 10:18,30-11-2011 15:33
23041,55,1078.88,01-11-2011 13:57,30-11-2011 15:33
23042,29,645.01,01-11-2011 13:57,29-09-2011 10:19
23043,23,543.51,02-10-2011 13:49,27-09-2011 17:47
23044,28,435.74,01-12-2011 13:28,29-11-2011 16:47
23045,26,414.98,01-11-2011 13:57,30-09-2011 12:50
23046,36,2111.49,01-11-2011 14:54,31-08-2011 16:09
23047,26,333.5,02-10-2011 13:46,26-05-2011 13:34
23048,111,2248.02,02-08-2011 15:19,31-10-2011 13:48
23049,188,3872.09,01-04-2011 10:18,31-10-2011 14:41
23050,206,4278.3,01-04-2011 10:34,31-10-2011 14:36
23051,164,3206.99,01-04-2011 10:34,31-10-2011 14:36
23052,279,5941.09,01-04-2011 10:18,31-10-2011 14:36
23053,166,3254.32,01-04-2011 10:34,31-07-2011 15:22
23054,132,2613.18,01-04-2011 10:34,31-10-2011 14:36
23055,47,710.71,01-06-2011 12:19,31-07-2011 10:48
23056,51,1057.8,01-05-2011 14:17,27-09-2011 17:47
23057,55,1147.37,01-06-2011 12:54,31-08-2011 16:09
23058,48,430.86,02-12-2011 16:39,30-11-2011 15:58
23059,1,0,11-05-2011 10:48,11-05-2011 10:48
23060,44,528.17,01-11-2011 09:24,31-08-2011 14:28
23061,121,1351.43,01-09-2011 14:26,31-10-2011 14:41
23064,34,2203.51,02-06-2011 17:50,31-07-2011 12:52
23065,102,3427.44,01-05-2011 11:10,30-08-2011 10:39
23066,87,2129.56,02-06-2011 09:02,31-08-2011 15:32
23067,85,1249.11,01-07-2011 11:32,31-10-2011 14:41
23068,139,1976.89,01-05-2011 11:55,31-10-2011 14:41
23069,33,568.71,04-05-2011 15:08,30-10-2011 11:47
23070,44,709.54,02-11-2011 15:33,31-10-2011 14:41
23071,29,821.1,03-10-2011 10:38,28-09-2011 15:18
23072,33,889.76,01-06-2011 17:30,29-09-2011 13:17
23073,63,1706.5,01-11-2011 15:17,31-05-2011 10:45
23074,50,543.11,02-10-2011 14:47,31-10-2011 14:41
23075,89,1839.95,01-06-2011 07:38,31-08-2011 10:06
23076,280,9930.76,01-04-2011 10:23,31-05-2011 15:26
23077,348,13645.77,01-04-2011 10:23,31-03-2011 13:50
23078,259,8493.34,01-04-2011 10:23,31-10-2011 14:41
23079,116,2118.05,01-07-2011 11:33,30-11-2011 16:22
23080,271,9068.12,01-07-2011 11:29,31-10-2011 14:41
23081,143,3997,01-06-2011 16:26,31-10-2011 14:41
23082,313,8474.35,01-06-2011 08:38,31-10-2011 14:41
23083,253,7040.48,01-06-2011 08:38,31-10-2011 14:41
23084,1067,66756.59,01-06-2011 09:26,31-10-2011 17:13
23085,92,3506.48,01-09-2011 10:03,31-08-2011 14:28
23086,49,1435.18,01-12-2011 11:20,31-10-2011 14:41
23087,70,1071.91,01-09-2011 14:26,31-10-2011 14:41
23088,79,1033.28,01-09-2011 14:26,30-09-2011 10:18
23089,236,4192.08,01-06-2011 17:28,31-10-2011 14:41
23090,155,1863.39,01-08-2011 17:37,31-10-2011 14:41
23091,223,3681.32,01-07-2011 11:29,31-07-2011 16:04
23092,145,3695.83,01-07-2011 11:29,31-07-2011 12:02
23093,146,2236.75,01-09-2011 11:33,31-08-2011 14:35
23094,81,1899.92,01-08-2011 12:48,31-08-2011 09:11
23096,148,1759.79,01-11-2011 12:35,31-10-2011 14:41
23099,63,872.15,01-07-2011 15:22,29-11-2011 18:14
23100,267,2741.88,01-06-2011 11:27,31-10-2011 14:41
23101,219,1744.61,01-06-2011 12:19,31-10-2011 14:41
23102,162,1086.65,01-06-2011 14:57,31-10-2011 14:41
23103,386,6813.16,01-06-2011 12:19,31-10-2011 14:41
23104,46,1405.42,01-12-2011 12:36,31-08-2011 10:40
23106,54,780.91,02-06-2011 09:37,29-05-2011 12:06
23107,73,1009.51,01-06-2011 12:13,31-10-2011 14:41
23108,393,12985.42,01-06-2011 08:38,31-10-2011 16:02
23109,278,6639.33,01-06-2011 17:18,31-10-2011 14:48
23110,285,3865.43,01-06-2011 15:13,31-10-2011 15:36
23111,155,3556.04,01-08-2011 12:48,31-10-2011 13:35
23112,261,4274.73,01-06-2011 11:27,31-10-2011 14:41
23113,64,1065.44,01-12-2011 16:22,30-11-2011 17:07
